meter_id,transformer_id,customer_class,barangay_id,lat,lon,monthly_consumption_202411,monthly_consumption_202412,monthly_consumption_202501,monthly_consumption_202502,monthly_consumption_202503,monthly_consumption_202504,monthly_consumption_202505,monthly_consumption_202506,monthly_consumption_202507,monthly_consumption_202508,monthly_consumption_202509,monthly_consumption_202510,kVA
M3002819,TX_San Juan A_8,Residential,291,14.59544541,121.0361828,381.95,383.21,375.87,343.95,490.1,483.54,471.59,310,333.42,316.45,317.83,300.37,5
M3002820,TX_Balong-Bat_1,Residential,292,14.59836257,121.0380871,200.98,215.63,180.8,210.02,204.36,205.56,204.62,166.53,195.98,172.29,187.23,167.88,15
M3002821,TX_Balong-Bat_4,Residential,292,14.59732485,121.0403172,385.68,422.53,467.86,425.51,463.84,510.76,454.62,447.7,393.36,340.85,366.19,477.88,15
M3002822,TX_Balong-Bat_1,Residential,292,14.60038746,121.04459,630.74,581.46,594.99,577.5,679.69,662.27,668.75,550.79,521.35,546.39,470.9,618.7,5
M3002823,TX_Balong-Bat_10,Commercial,292,14.59957988,121.0393824,353.27,632.17,239.61,478.47,445.36,447.74,707.64,634.85,196.74,228.77,275.04,339.06,50
M3002824,TX_Balong-Bat_4,Commercial,292,14.60103908,121.0417528,922.61,1112.74,1205.32,1168.35,1273.42,1436.7,1355.03,1060.07,815.44,873.73,1018.04,938.46,100
M3002825,TX_Balong-Bat_1,Residential,292,14.60055889,121.0422161,503.6,444.12,500.34,441.68,499.68,611.06,622.83,377.03,480.24,406.93,455.74,483.96,15
M3002826,TX_Balong-Bat_8,Residential,292,14.59985159,121.0416257,515.38,556.23,711.83,528.54,764.08,778.58,739.83,612.58,509.39,469.91,494.48,496.54,5
M3002827,TX_Balong-Bat_5,Residential,292,14.59759736,121.0415062,480.98,534.02,530.01,495.64,532.82,499,603.03,410.18,464.87,455.51,390,474,15
M3002828,TX_Balong-Bat_2,Residential,292,14.59847319,121.0423295,213.86,228.74,188.6,212.72,254.32,234.85,270.98,207.84,203.73,185.15,180.9,198.03,10
M3002829,TX_Batis_9,Residential,293,14.60571747,121.0458016,112.18,142.82,157.75,172.89,180.07,169.17,104.89,104.36,88.33,122.62,130.43,93.97,5
M3002830,TX_Batis_8,Commercial,293,14.60820139,121.0425791,1166.82,1099.42,1103.28,1338.78,1267.02,1375.86,1317.83,890.81,1157.72,932.29,948.81,1034.03,100
M3002831,TX_Batis_6,Industrial,293,14.60341496,121.046808,11976.9,14460.02,14517.95,15008.75,12973.08,14484.06,14914.94,10425.4,12764.71,9930.22,11087.18,10800.14,150
M3002832,TX_Batis_9,Commercial,293,14.60485088,121.0451795,1127.4,1468.32,1394.08,1405.7,1665.84,1608.76,1846.91,1268.65,1254.89,1191.84,1203.58,1476.72,25
M3002833,TX_Batis_4,Residential,293,14.60233061,121.0453803,457.2,538.46,528.46,582.82,633.68,545.24,703.24,525.43,478.63,506.51,400.25,448.12,15
M3002834,TX_Batis_8,Residential,293,14.60421402,121.0451953,150.08,119.85,158.91,53.73,139.82,213.81,125.92,104.67,157.74,172.96,142.39,56.26,10
M3002835,TX_Batis_10,Commercial,293,14.60231,121.0412076,1481.37,1433.06,1708.86,1572.47,2003.53,2033.34,1733.68,1225.77,1367.69,1271.5,1335.44,1384.56,25
M3002836,TX_Batis_5,Residential,293,14.60085546,121.045634,240.92,274.13,266.16,284.77,247.34,280.27,317.21,203.6,234.81,219.27,246.19,217.85,5
M3002837,TX_Batis_1,Residential,293,14.6045201,121.045369,461.69,463.38,536.4,534.19,565.5,616.22,456.46,347.72,354.85,462,420.57,484.28,5
M3002838,TX_Corazon De_4,Residential,294,14.61632454,121.0501436,228.91,230.84,260.45,271.31,386.94,264.41,181.49,200.43,273.8,228.71,229.7,165.32,10
M3002839,TX_Corazon De_4,Residential,294,14.6119767,121.0511225,92.86,104.28,83.04,83.01,138.64,98.34,86.04,46.03,95.15,83.91,35.53,41.41,10
M3002840,TX_Corazon De_10,Industrial,294,14.61009513,121.0492276,1402.5,1567.43,1032.36,1229.62,1951.71,1196.39,1179.29,2952.6,2704.13,1451.56,2461.53,2600.13,500
M3002841,TX_Corazon De_2,Residential,294,14.6092185,121.0494317,408.56,417.73,420.39,360.16,444.66,506.93,477.28,340.56,346.47,313.02,303.51,332.67,15
M3002842,TX_Corazon De_5,Residential,294,14.6093844,121.0499227,420.03,540.87,489.35,455.05,607.99,637.91,667.71,452.34,454.52,440.71,420.04,418.86,5
M3002843,TX_Corazon De_8,Residential,294,14.61024048,121.0476766,460.61,518.73,540.25,609.17,591.01,760.51,723.56,558.96,524.61,531.84,468.91,604.93,15
M3002844,TX_Corazon De_4,Commercial,294,14.60958716,121.0512842,990.67,1480.79,1742.46,573.13,1082.2,1463.3,500.85,875,867.49,538.91,1150.44,577.08,25
M3002845,TX_Corazon De_4,Residential,294,14.60788238,121.0490115,510.75,519.11,501.33,557.59,643.64,569.73,584.26,517.66,510.44,422.65,527.65,510.4,15
M3002846,TX_Corazon De_6,Residential,294,14.6121153,121.0501164,304.52,403.69,314.05,303.45,386.02,350.38,385.79,295.78,316.49,326.1,317.31,339.71,5
M3002847,TX_Ermita?o_2,Commercial,295,14.61387544,121.0523453,2202.88,2684.35,2959.61,2505.97,3036.55,3085.66,3320.57,2132.71,2513.9,2378.6,2408.08,2070.28,75
M3002848,TX_Ermita?o_1,Residential,295,14.61438318,121.0573136,351.4,475.56,118.46,238.49,279.32,287.46,320.04,241.36,180.6,258.04,359.07,247.9,10
M3002849,TX_Ermita?o_4,Residential,295,14.615354,121.0593818,329.91,295.29,314.49,326.62,339.22,349.05,422.5,284.82,314.5,263.52,292.65,321.54,15
M3002850,TX_Ermita?o_5,Residential,295,14.61331716,121.0521311,478.72,582.48,562.18,601.17,683.75,666.27,738.19,446.53,544.45,493.15,518.73,485.41,15
M3002851,TX_Ermita?o_3,Residential,295,14.61440417,121.0548111,473.68,556.82,623.8,506.26,673.36,735.94,641.12,455.51,559.71,427.95,466.1,569.54,10
M3002852,TX_Ermita?o_3,Residential,295,14.61500629,121.0524942,562.47,589.46,560.46,562.14,568.85,564.53,716.2,479.95,427.45,517.61,520.61,476.97,10
M3002853,TX_Ermita?o_7,Residential,295,14.61411471,121.0558083,155.03,196.65,181.33,225.25,235.74,232.01,219.87,163.13,155.41,149.23,178.86,196.13,5
M3002854,TX_Ermita?o_6,Residential,295,14.61396123,121.054991,382.04,404.05,526.04,431.82,447.84,503.61,559.38,442.07,393.02,371.23,428.73,416.97,15
M3002855,TX_Ermita?o_2,Residential,295,14.61466875,121.0557321,536.39,553.38,488.94,535.19,570.15,643.84,708.79,462.92,469.55,532.17,484.04,542.37,10
M3002856,TX_Greenhills_5,Residential,296,14.60100449,121.0350994,264.85,368.18,298.65,366.16,404.21,347.77,371.52,264.75,295.24,266.76,275.47,312.16,5
M3002857,TX_Greenhills_9,Residential,296,14.60307692,121.0353551,596.12,600.16,667.96,648.68,806.31,841.33,657.17,647.12,508.64,527.03,612.2,533.72,10
M3002858,TX_Greenhills_7,Residential,296,14.5987037,121.0341455,403.76,522.66,399.86,460.52,541.67,496.86,457.26,385.29,432.88,404.43,426.62,444.04,15
M3002859,TX_Greenhills_10,Residential,296,14.60195778,121.0345555,584.83,697.17,591.72,553.78,692.46,741.79,755.94,557.35,540.27,631.66,582.55,659.41,10
M3002860,TX_Greenhills_7,Residential,296,14.60370347,121.0355204,209.31,208.88,216.01,277.3,308.33,307.17,233.18,205.25,225.96,191.25,203.34,199.89,10
M3002861,TX_Greenhills_8,Residential,296,14.59548544,121.0330541,395.04,446.95,550.12,568.93,590.49,544.27,519.82,462.64,449.04,484.02,483.28,427.58,15
M3002862,TX_Greenhills_7,Residential,296,14.60446653,121.0363053,429.98,414.68,500.83,444.88,484.87,500.98,543.38,417.11,366.96,460.68,386.42,398.96,10
M3002863,TX_Greenhills_5,Residential,296,14.59800789,121.0348461,322.2,416.87,331.08,344.85,375.54,386.38,433.62,296.13,349.53,271.6,300.44,366.45,15
M3002864,TX_Greenhills_6,Residential,296,14.60259255,121.0350302,497.13,510.77,629.02,591.6,700.99,559.26,670.92,500.6,478.06,428.79,468.09,523.5,10
M3002865,TX_Isabelita_5,Residential,297,14.60332911,121.0635223,88.95,219.52,113.81,137.19,176.75,185.05,123.61,144.46,95.03,113.55,55,232.68,5
M3002866,TX_Isabelita_3,Residential,297,14.60181965,121.0663464,211.13,271.29,278.66,107.5,129.78,172.29,227.28,178.03,129.96,98.95,302.68,51.43,5
M3002867,TX_Isabelita_5,Commercial,297,14.60435863,121.0679075,2222.66,829.73,717.16,542.64,2284.83,430.63,1942.45,1355.34,2115,2283.38,2252.08,2401.11,100
M3002868,TX_Isabelita_4,Commercial,297,14.60446253,121.0652405,2456.94,2377.27,2227.15,2124.31,2921.22,3185.23,2470.74,2293.51,2034.49,2434.56,2356.03,2051.94,25
M3002869,TX_Isabelita_8,Residential,297,14.60381207,121.0670117,205.45,249.21,200.61,245.78,247.53,238.96,218.88,193.48,174.57,217.16,176.76,207.19,15
M3002870,TX_Isabelita_7,Residential,297,14.60689542,121.0638464,209.72,303.35,278.73,278.18,282.76,271.28,323.01,232.5,218.57,218.49,258.2,271.82,10
M3002871,TX_Isabelita_10,Residential,297,14.60444781,121.065455,436.87,418.15,520.55,472.16,465.56,513.75,485.87,363.46,457.62,424.75,379.56,447.55,10
M3002872,TX_Isabelita_4,Industrial,297,14.60544999,121.0655777,2886.63,2418.93,3550.66,2200.57,3189.54,3535.86,4014.09,3174.61,2060.99,3229.28,3166.69,3718.22,200
M3002873,TX_Isabelita_10,Residential,297,14.60851255,121.0638896,531.53,619.08,640.84,584.08,625.94,721.45,599.02,424.8,428.65,507.66,553.75,531.57,15
M3002874,TX_Kabayanan_8,Residential,298,14.59854707,121.0724597,269.7,284.67,483.36,982.13,929.28,203.05,980.04,269.37,711.04,309.27,763.21,907.05,10
M3002875,TX_Kabayanan_1,Residential,298,14.60220275,121.0707356,277.04,373.2,327.2,337.01,402.43,377.92,432.15,338.75,285.74,267.37,276.22,327.75,5
M3002876,TX_Kabayanan_3,Industrial,298,14.59944091,121.0701692,6495.23,9099.28,7532.51,8021.99,9439.14,9485.48,8807.26,6460.56,7075.57,7554,7762.88,7506.25,300
M3002877,TX_Kabayanan_5,Commercial,298,14.6017089,121.0685231,877.36,1046.31,1184.75,892.45,1690.6,1010.12,1201.17,1178.11,968.63,656.41,807.68,1448.75,25
M3002878,TX_Kabayanan_7,Residential,298,14.60408047,121.0693378,301.98,299.46,340.51,306.82,320.98,383.17,375.99,295.17,291,240.38,284.89,281.71,15
M3002879,TX_Kabayanan_2,Residential,298,14.59843104,121.0693173,348.14,427.53,412.51,439.04,501.08,417.99,462.52,340.75,346.21,349.19,292.11,396.23,10
M3002880,TX_Kabayanan_3,Residential,298,14.5983086,121.0707213,345.98,329.41,365.05,415.2,473.91,425.33,453.29,271.3,321.82,341.05,302.54,375.98,15
M3002881,TX_Kabayanan_5,Residential,298,14.5999038,121.0695911,356.53,324.65,323.37,333.77,353.34,449.37,363.21,298.84,306.55,285.34,345.75,349.38,5
M3002882,TX_Kabayanan_7,Residential,298,14.5997808,121.074519,24.22,55.63,23.62,20.92,85.67,85.06,74.26,51.2,43.22,24.36,45.59,28.29,5
M3002883,TX_Little Bag_8,Residential,299,14.59631213,121.0774816,249.53,317.64,361.25,285.56,369.56,336.79,309.07,314.66,292.34,293.93,287.96,258.1,5
M3002884,TX_Little Bag_7,Residential,299,14.59611892,121.0770223,414.75,368.06,383.18,389.25,515.05,498.37,472.69,330.28,318.48,331.96,394.78,413.43,10
M3002885,TX_Little Bag_7,Commercial,299,14.59342541,121.0756126,1610.86,1945.66,1677.85,1582.85,1883.19,1691.56,2184.2,1275.07,1260.64,1533.36,1328.7,1465.15,75
M3002886,TX_Little Bag_8,Residential,299,14.59226718,121.0783593,555.93,623.4,705.65,652.95,630.84,725.84,646.88,505.2,590.15,565.07,501.54,480.19,15
M3002887,TX_Little Bag_2,Residential,299,14.5953854,121.0747302,369.41,402.91,352.87,381.55,398.42,398.71,399.76,389.43,318.61,302.78,296.05,378.7,5
M3002888,TX_Little Bag_6,Commercial,299,14.5972986,121.0743896,2435.08,3218.67,3059.11,3017.56,3620.95,3157.59,2955.85,2576.73,2422.23,2386.9,2960.21,2464.92,75
M3002889,TX_Little Bag_1,Residential,299,14.59278389,121.072236,524.16,609,619.07,628.65,730.3,658.44,662,431.08,425.94,481.39,511.26,470.19,15
M3002890,TX_Little Bag_9,Residential,299,14.59466903,121.0758017,546.13,565.15,558.34,580.49,656.64,756.07,723.06,563.75,555.39,531.49,603.17,616.21,5
M3002891,TX_Little Bag_10,Residential,299,14.59624763,121.0787039,253.77,264.05,355.59,283.59,386.94,385.87,324,260.65,294.39,282.65,256.98,319.43,15
M3002892,TX_Maytunas_6,Commercial,300,14.59166538,121.0836065,2504.57,2812.61,3191.97,3202.81,3226.29,3379.77,3504.88,2670.84,2553.63,2788.76,2786.74,2939.28,25
M3002893,TX_Maytunas_6,Commercial,300,14.59096962,121.0801274,1238.02,1071.64,1070.26,1355.63,1293.92,1529.09,1321.73,1003.26,928.66,1173.75,1124.65,1007.33,25
M3002894,TX_Maytunas_1,Residential,300,14.58916813,121.0770474,640.23,562.48,607.91,716.28,607.01,612.09,782.23,519.99,576.36,558.16,570.47,515.9,15
M3002895,TX_Maytunas_9,Residential,300,14.58922491,121.081463,536.98,688.19,573.67,555.67,661.82,680.47,720.31,474.92,573.88,580.37,519.61,542.39,15
M3002896,TX_Maytunas_7,Residential,300,14.58964088,121.0818303,213.4,246.07,241.96,215.47,269.67,255.26,287.98,241.7,190.93,237.25,198.78,238.09,10
M3002897,TX_Maytunas_7,Residential,300,14.59073872,121.0794668,222.01,294.23,278.49,247.32,259.91,291.23,298.48,205.24,235.36,224.01,212.46,218.23,10
M3002898,TX_Maytunas_5,Residential,300,14.59063799,121.0768257,183.56,196.3,188.61,163.48,223.13,218.74,217.83,137.04,157.08,170.04,152.03,162.29,5
M3002899,TX_Maytunas_8,Residential,300,14.58932686,121.0813642,293.94,311.65,373.42,399.06,457.84,472.17,417.78,287.64,331.87,352.16,285.32,316.47,10
M3002900,TX_Maytunas_8,Commercial,300,14.59003679,121.0824612,2240.77,2656.66,2452.13,2542.48,2832.02,2362.98,2398.25,1962.28,2170.89,1769.23,2230.84,1977.33,25
M3002901,TX_Onse_7,Residential,301,14.58846602,121.0853597,479.18,508.66,514.45,469.6,567.02,611.54,599.62,421.76,357.25,466.72,374.4,411.54,10
M3002902,TX_Onse_5,Industrial,301,14.58600967,121.0835809,6453.41,7817.81,7705.13,7884.31,8964.77,7142.15,8858.33,6732.39,5541.16,6239.69,5572.8,6092.1,500
M3002903,TX_Onse_3,Industrial,301,14.58421592,121.0839645,10048.49,13563.55,13645.01,12933.91,12086.7,15534.06,13561.85,9554.05,11448.3,10078.84,10583.98,11931.61,500
M3002904,TX_Onse_9,Residential,301,14.58506979,121.0812267,369.99,498.25,442.1,490.36,582.49,583.87,454.78,439.54,361.07,371.46,336.95,426.03,5
M3002905,TX_Onse_9,Residential,301,14.58303945,121.0842767,344.14,376.78,421.17,362.64,416.16,431.99,521.11,376.92,361.2,341.13,346.29,336.97,5
M3002906,TX_Onse_2,Commercial,301,14.58656997,121.0834062,1818.99,1965.82,1992.66,2427.25,2405.95,2265.96,2776.6,1770.23,1995.7,1891.17,1970.84,1781.33,75
M3002907,TX_Onse_7,Residential,301,14.58428363,121.0809299,58.61,73.91,99.83,82.6,124.51,148.48,122.17,93.53,92.51,87.74,70.31,68.31,5
M3002908,TX_Onse_9,Residential,301,14.58558259,121.0805323,495.56,637.42,598.76,593.6,628.17,757.98,695.71,619.95,581.17,536.99,567.21,500.23,10
M3002909,TX_Onse_7,Residential,301,14.58551165,121.0873752,390.37,396.35,370.34,378.06,489.98,398.43,504.04,356.11,371.2,331.24,318.63,399.25,5
M3002910,TX_Pasade?a_4,Residential,302,14.57991054,121.0869335,481.15,672.9,600.3,678.94,763.08,621.17,735.84,513.23,583.95,588.74,482.96,557.09,5
M3002911,TX_Pasade?a_10,Residential,302,14.57934708,121.0909448,232.32,208.34,223.12,236.93,247.76,237.88,280.8,214.56,194.83,184.34,208.5,231.27,15
M3002912,TX_Pasade?a_8,Residential,302,14.58170431,121.0878472,280.11,280.73,267.28,248.96,318.16,302.83,284.2,254.02,231.78,258.71,245.82,252.63,10
M3002913,TX_Pasade?a_4,Commercial,302,14.5770239,121.0894605,2212.57,2124.49,2338.65,1914.62,2896.88,2380.92,2870.96,1779.69,2176.23,1976.9,1759.76,1936.34,50
M3002914,TX_Pasade?a_5,Commercial,302,14.5786738,121.0918248,1967.08,1691.09,2079.52,1965.75,2427.6,2072.82,2489.1,1593.65,1926.85,1768.65,1542.85,1934.34,75
M3002915,TX_Pasade?a_4,Residential,302,14.58025386,121.092881,286.25,317.13,298.08,298.9,382.17,399.2,367.82,267.79,288.95,308.9,235.09,295.77,5
M3002916,TX_Pasade?a_3,Residential,302,14.57778885,121.0878894,159.09,184.92,207.53,220.74,209.92,223.93,213.73,172.81,175.37,169.81,163.26,198.03,5
M3002917,TX_Pasade?a_3,Residential,302,14.57928016,121.0862091,421.27,415.84,409.34,420.47,462.24,492.21,462.94,416.5,397.24,374.31,344.87,380.08,5
M3002918,TX_Pasade?a_10,Residential,302,14.57855595,121.0902874,333.26,417.75,361,362.3,449.22,500.36,504.32,404.56,318.61,357.17,358.51,375.61,10
M3002919,TX_Pedro Cruz_8,Residential,303,14.57912304,121.0956954,160.25,186.08,154.67,162.38,194.31,192.32,197.55,128.25,160.72,141.7,159.09,174.73,15
M3002920,TX_Pedro Cruz_1,Residential,303,14.57504115,121.0964333,476.99,522.22,497.36,556.74,751.93,577.08,669.19,463.66,552.97,499.93,551.76,592.78,15
M3002921,TX_Pedro Cruz_1,Residential,303,14.57534689,121.0925903,172.09,200.11,188.45,202.82,203.32,193.76,214.48,174.66,146.05,176.89,163.69,206.82,10
M3002922,TX_Pedro Cruz_9,Residential,303,14.57343914,121.0943473,175.88,168.62,204.21,184.62,182.21,192.65,203.36,164.23,158.21,142.9,152.88,148.3,5
M3002923,TX_Pedro Cruz_9,Residential,303,14.57431936,121.0931725,234.81,240.27,216.36,265.49,264.57,262.72,299.52,241.15,202.78,235.04,242.08,208.59,10
M3002924,TX_Pedro Cruz_5,Residential,303,14.57310787,121.0941401,481.8,434.27,444.97,539.72,490.85,591.16,591.96,459.36,392.65,383.96,422.41,389.5,15
M3002925,TX_Pedro Cruz_2,Residential,303,14.57422645,121.0951303,252.62,307.57,232.62,271.8,310.16,293.98,321.96,236.83,216.25,248.25,231.47,243.96,15
M3002926,TX_Pedro Cruz_10,Residential,303,14.57654053,121.0917078,475.08,501.37,586.77,625.12,543.39,679.54,540.73,472.73,504.12,465.08,450.09,456.53,5
M3002927,TX_Pedro Cruz_5,Residential,303,14.57481434,121.0977588,650.68,672.43,683.07,654.88,724.78,802.44,667.73,533.87,642.55,573.95,561.61,653.67,15
M3002928,TX_Progreso_9,Residential,304,14.57216692,121.0995688,409.7,453.35,533.23,490.28,612.48,533.32,507.81,428.92,464.05,415.61,387.75,400.77,10
M3002929,TX_Progreso_10,Residential,304,14.57069637,121.1000104,277.05,302.47,243.49,278.15,330.69,298.16,278.88,228.65,271.43,232.71,265.53,272.98,15
M3002930,TX_Progreso_7,Industrial,304,14.57299563,121.1019169,13203.31,13074.15,17041.94,14882.81,14852.19,16046.48,18990.85,14174.41,14986.54,12806.52,12268.54,12216.72,500
M3002931,TX_Progreso_4,Residential,304,14.56840937,121.1009887,260.16,303.01,326.97,379.02,347.62,428.99,359.83,324.43,324.09,254.54,313.2,301.65,5
M3002932,TX_Progreso_6,Residential,304,14.56994093,121.1008507,430.76,465.51,490.77,502.1,502.39,493.68,470.72,424.25,442.06,352.3,382.84,441.25,15
M3002933,TX_Progreso_1,Commercial,304,14.5694088,121.1002109,2515.52,2745.1,3024.7,2684.6,3171.86,3402.92,3876.14,2306.01,2220.11,2734.43,2663.53,2557.51,50
M3002934,TX_Progreso_2,Residential,304,14.56700215,121.1037348,271.25,267.83,211.81,168.86,262.97,301.31,320.88,122.53,229.92,250,208.58,270.02,5
M3002935,TX_Progreso_8,Commercial,304,14.57374572,121.0992909,1250.69,1245.61,1272.68,1365.63,1783.15,1752.34,1875.05,1200.75,1191.87,1101.84,1358.77,1184.51,75
M3002936,TX_Progreso_6,Residential,304,14.57105506,121.0997004,336.65,405.42,396.72,341.81,387.01,505.97,417.56,295.99,305.23,302.46,308.07,306.91,5
M3002937,TX_Rivera_2,Residential,305,14.56492967,121.1026318,334.09,346.21,353.78,341.43,333.4,421.29,351.25,255.21,275.74,311.01,322.71,318.71,10
M3002938,TX_Rivera_1,Residential,305,14.56757204,121.107744,209.04,223.2,253.57,240.63,234.1,269.15,249.25,196.82,177.03,174.21,230.71,228.56,15
M3002939,TX_Rivera_7,Residential,305,14.56427397,121.1030484,534.13,652.3,570.59,646.68,785.88,796.88,744.88,599.92,558.29,603.21,592.86,491.7,10
M3002940,TX_Rivera_6,Residential,305,14.56413004,121.1056269,322.14,435.6,421.43,438.01,487.93,467.76,450.65,289.37,309.37,353.78,322.88,331.91,10
M3002941,TX_Rivera_4,Residential,305,14.56896618,121.101536,263.47,302.57,328.75,299.05,409.16,412.12,337.96,307.87,289.31,328.24,313.12,311.19,10
M3002942,TX_Rivera_10,Residential,305,14.56657983,121.1044787,381.49,491.95,498.73,421.21,502.24,461.97,471.08,369.38,435.34,403.19,398.74,463.75,10
M3002943,TX_Rivera_3,Residential,305,14.56920369,121.1060484,567.87,516.4,583.74,510.1,592.22,605.87,736.5,478.96,561.32,536.6,536.4,573.16,5
M3002944,TX_Rivera_1,Residential,305,14.56605801,121.1062313,353.2,325.59,359.46,375.86,376.04,355.21,436.03,261.02,284.28,299.89,323.37,346.39,15
M3002945,TX_Rivera_9,Commercial,305,14.56993922,121.1022432,1034.2,1315.82,1306.59,1226.72,1467.62,1410.26,1206.84,1169.24,1036.91,1111.6,1153.5,1215.57,25
M3002946,TX_Salapan_2,Residential,306,14.56145407,121.108188,390.01,444.06,417.25,498.55,547.63,562.3,518.16,428.78,396.33,404.39,355.68,362.91,15
M3002947,TX_Salapan_6,Industrial,306,14.56348605,121.1100652,9304.94,10978.11,12361.3,10857.4,13888.26,14362.67,12901.16,10868.16,10718.4,11780.49,10631.44,10089.74,200
M3002948,TX_Salapan_2,Residential,306,14.55696787,121.1073134,412.72,419.5,391.26,460.56,473.01,502.23,544.53,395.13,399.12,320.05,365.55,436.83,15
M3002949,TX_Salapan_4,Residential,306,14.56111894,121.1051798,393.87,467.31,412.18,463.82,442.3,483.52,516.85,355.98,338.03,395.78,395.59,356.37,15
M3002950,TX_Salapan_8,Residential,306,14.56046418,121.1094932,403.09,402.2,420.31,416.48,468.85,460.14,403.15,314.73,374.33,303.21,300.4,330.21,5
M3002951,TX_Salapan_5,Residential,306,14.55990648,121.1082408,349.12,461.56,432.51,413.84,400.97,522.4,466.12,361.83,379.78,405.5,321.7,328.78,10
M3002952,TX_Salapan_10,Residential,306,14.56203473,121.1079792,457.52,548.67,587.72,444.49,618.68,592.42,537.69,421.41,492.44,458.86,382.07,536.46,10
M3002953,TX_Salapan_7,Residential,306,14.55782682,121.1067675,211.71,269.48,232.27,225.03,289.75,303.35,252.12,226.71,195.38,191.8,205.85,190.06,5
M3002954,TX_Salapan_2,Residential,306,14.56141817,121.1116051,60.3,79.19,145.72,169.97,66.64,249.63,277.47,276.46,221.85,236.8,207.24,47.9,15
M3002955,TX_San Perfec_3,Residential,307,14.55490781,121.1161311,433.06,563.62,488.38,483.56,646.74,534.03,656.21,514.29,425.5,507.54,458.76,439.29,5
M3002956,TX_San Perfec_8,Residential,307,14.55160051,121.1149269,176.49,107.23,211.8,149.93,199.49,129.82,116.45,137.06,165.88,159.84,169.8,158.04,10
M3002957,TX_San Perfec_3,Residential,307,14.55403224,121.1144997,506.06,629.98,537.72,590.81,749.8,772.31,788.09,472.64,490.18,525.41,522.12,527.84,5
M3002958,TX_San Perfec_1,Industrial,307,14.55231233,121.1139371,4882.73,5756.88,5624.95,6676.37,7034.35,7198.09,6220.16,4626.17,5300.33,5009.33,5603.31,5709.91,500
